"regiao","estado","data","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados","date"
"Nordeste","RN","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","RN","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","RN","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","RN","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","RN","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","RN","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","RN","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","RN","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","RN","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","RN","2020-03-06",0,0,0,0,2020-03-06
"Nordeste","RN","2020-03-07",0,0,0,0,2020-03-07
"Nordeste","RN","2020-03-08",0,0,0,0,2020-03-08
"Nordeste","RN","2020-03-09",0,0,0,0,2020-03-09
"Nordeste","RN","2020-03-10",0,0,0,0,2020-03-10
"Nordeste","RN","2020-03-11",0,0,0,0,2020-03-11
"Nordeste","RN","2020-03-12",0,0,0,0,2020-03-12
"Nordeste","RN","2020-03-13",1,1,0,0,2020-03-13
"Nordeste","RN","2020-03-14",0,1,0,0,2020-03-14
"Nordeste","RN","2020-03-15",0,1,0,0,2020-03-15
"Nordeste","RN","2020-03-16",0,1,0,0,2020-03-16
"Nordeste","RN","2020-03-17",0,1,0,0,2020-03-17
"Nordeste","RN","2020-03-18",0,1,0,0,2020-03-18
"Nordeste","RN","2020-03-19",0,1,0,0,2020-03-19
"Nordeste","RN","2020-03-20",0,1,0,0,2020-03-20
"Nordeste","RN","2020-03-21",5,6,0,0,2020-03-21
"Nordeste","RN","2020-03-22",3,9,0,0,2020-03-22
"Nordeste","RN","2020-03-23",4,13,0,0,2020-03-23
"Nordeste","RN","2020-03-24",0,13,0,0,2020-03-24
"Nordeste","RN","2020-03-25",1,14,0,0,2020-03-25
"Nordeste","RN","2020-03-26",5,19,0,0,2020-03-26
"Nordeste","RN","2020-03-27",9,28,0,0,2020-03-27
"Nordeste","RN","2020-03-28",17,45,0,0,2020-03-28
"Nordeste","RN","2020-03-29",23,68,1,1,2020-03-29
"Nordeste","RN","2020-03-30",9,77,0,1,2020-03-30
"Nordeste","RN","2020-03-31",5,82,0,1,2020-03-31
"Nordeste","RN","2020-04-01",10,92,1,2,2020-04-01
"Nordeste","RN","2020-04-02",13,105,0,2,2020-04-02
"Nordeste","RN","2020-04-03",71,176,2,4,2020-04-03
"Nordeste","RN","2020-04-04",36,212,1,5,2020-04-04
"Nordeste","RN","2020-04-05",30,242,2,7,2020-04-05
"Nordeste","RN","2020-04-06",4,246,0,7,2020-04-06
"Nordeste","RN","2020-04-07",8,254,1,8,2020-04-07
"Nordeste","RN","2020-04-08",7,261,3,11,2020-04-08
"Nordeste","RN","2020-04-09",0,261,0,11,2020-04-09
"Nordeste","RN","2020-04-10",2,263,0,11,2020-04-10
"Nordeste","RN","2020-04-11",26,289,2,13,2020-04-11
"Nordeste","RN","2020-04-12",13,302,2,15,2020-04-12
"Nordeste","RN","2020-04-13",37,339,2,17,2020-04-13
"Nordeste","RN","2020-04-14",37,376,1,18,2020-04-14
"Nordeste","RN","2020-04-15",23,399,1,19,2020-04-15
"Nordeste","RN","2020-04-16",1,400,1,20,2020-04-16
"Nordeste","RN","2020-04-17",63,463,3,23,2020-04-17
"Nordeste","RN","2020-04-18",53,516,1,24,2020-04-18
"Nordeste","RN","2020-04-19",15,531,1,25,2020-04-19
"Nordeste","RN","2020-04-20",64,595,2,27,2020-04-20
"Nordeste","RN","2020-04-21",13,608,1,28,2020-04-21
"Nordeste","RN","2020-04-22",38,646,1,29,2020-04-22
"Nordeste","RN","2020-04-23",62,708,5,34,2020-04-23
"Nordeste","RN","2020-04-24",46,754,4,38,2020-04-24
"Nordeste","RN","2020-04-25",27,781,2,40,2020-04-25
"Nordeste","RN","2020-04-26",44,825,4,44,2020-04-26
"Nordeste","PB","2020-01-30",0,0,0,0,2020-01-30
"Nordeste","PB","2020-01-31",0,0,0,0,2020-01-31
"Nordeste","PB","2020-02-01",0,0,0,0,2020-02-01
"Nordeste","PB","2020-02-02",0,0,0,0,2020-02-02
"Nordeste","PB","2020-02-03",0,0,0,0,2020-02-03
"Nordeste","PB","2020-02-04",0,0,0,0,2020-02-04
"Nordeste","PB","2020-02-05",0,0,0,0,2020-02-05
"Nordeste","PB","2020-02-06",0,0,0,0,2020-02-06
"Nordeste","PB","2020-02-07",0,0,0,0,2020-02-07
"Nordeste","PB","2020-02-08",0,0,0,0,2020-02-08
"Nordeste","PB","2020-02-09",0,0,0,0,2020-02-09
"Nordeste","PB","2020-02-10",0,0,0,0,2020-02-10
"Nordeste","PB","2020-02-11",0,0,0,0,2020-02-11
"Nordeste","PB","2020-02-12",0,0,0,0,2020-02-12
"Nordeste","PB","2020-02-13",0,0,0,0,2020-02-13
"Nordeste","PB","2020-02-14",0,0,0,0,2020-02-14
"Nordeste","PB","2020-02-15",0,0,0,0,2020-02-15
"Nordeste","PB","2020-02-16",0,0,0,0,2020-02-16
"Nordeste","PB","2020-02-17",0,0,0,0,2020-02-17
"Nordeste","PB","2020-02-18",0,0,0,0,2020-02-18
"Nordeste","PB","2020-02-19",0,0,0,0,2020-02-19
"Nordeste","PB","2020-02-20",0,0,0,0,2020-02-20
"Nordeste","PB","2020-02-21",0,0,0,0,2020-02-21
"Nordeste","PB","2020-02-22",0,0,0,0,2020-02-22
"Nordeste","PB","2020-02-23",0,0,0,0,2020-02-23
"Nordeste","PB","2020-02-24",0,0,0,0,2020-02-24
"Nordeste","PB","2020-02-25",0,0,0,0,2020-02-25
"Nordeste","PB","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","PB","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","PB","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","PB","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","PB","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","PB","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","PB","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","PB","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","PB","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","PB","2020-03-06",0,0,0,0,2020-03-06
"Nordeste","PB","2020-03-07",0,0,0,0,2020-03-07
"Nordeste","PB","2020-03-08",0,0,0,0,2020-03-08
"Nordeste","PB","2020-03-09",0,0,0,0,2020-03-09
"Nordeste","PB","2020-03-10",0,0,0,0,2020-03-10
"Nordeste","PB","2020-03-11",0,0,0,0,2020-03-11
"Nordeste","PB","2020-03-12",0,0,0,0,2020-03-12
"Nordeste","PB","2020-03-13",0,0,0,0,2020-03-13
"Nordeste","PB","2020-03-14",0,0,0,0,2020-03-14
"Nordeste","PB","2020-03-15",0,0,0,0,2020-03-15
"Nordeste","PB","2020-03-16",0,0,0,0,2020-03-16
"Nordeste","PB","2020-03-17",0,0,0,0,2020-03-17
"Nordeste","PB","2020-03-18",0,0,0,0,2020-03-18
"Nordeste","PB","2020-03-19",1,1,0,0,2020-03-19
"Nordeste","PB","2020-03-20",0,1,0,0,2020-03-20
"Nordeste","PB","2020-03-21",0,1,0,0,2020-03-21
"Nordeste","PB","2020-03-22",0,1,0,0,2020-03-22
"Nordeste","PB","2020-03-23",1,2,0,0,2020-03-23
"Nordeste","PB","2020-03-24",1,3,0,0,2020-03-24
"Nordeste","PB","2020-03-25",0,3,0,0,2020-03-25
"Nordeste","PB","2020-03-26",2,5,0,0,2020-03-26
"Nordeste","PB","2020-03-27",4,9,0,0,2020-03-27
"Nordeste","PB","2020-03-28",5,14,0,0,2020-03-28
"Nordeste","PB","2020-03-29",0,14,0,0,2020-03-29
"Nordeste","PB","2020-03-30",1,15,0,0,2020-03-30
"Nordeste","PB","2020-03-31",2,17,0,0,2020-03-31
"Nordeste","PB","2020-04-01",3,20,1,1,2020-04-01
"Nordeste","PB","2020-04-02",1,21,0,1,2020-04-02
"Nordeste","PB","2020-04-03",8,29,0,1,2020-04-03
"Nordeste","PB","2020-04-04",3,32,1,2,2020-04-04
"Nordeste","PB","2020-04-05",2,34,2,4,2020-04-05
"Nordeste","PB","2020-04-06",1,35,0,4,2020-04-06
"Nordeste","PB","2020-04-07",1,36,0,4,2020-04-07
"Nordeste","PB","2020-04-08",5,41,0,4,2020-04-08
"Nordeste","PB","2020-04-09",14,55,3,7,2020-04-09
"Nordeste","PB","2020-04-10",24,79,4,11,2020-04-10
"Nordeste","PB","2020-04-11",6,85,0,11,2020-04-11
"Nordeste","PB","2020-04-12",16,101,2,13,2020-04-12
"Nordeste","PB","2020-04-13",10,111,0,13,2020-04-13
"Nordeste","PB","2020-04-14",25,136,3,16,2020-04-14
"Nordeste","PB","2020-04-15",15,151,5,21,2020-04-15
"Nordeste","PB","2020-04-16",14,165,3,24,2020-04-16
"Nordeste","PB","2020-04-17",30,195,2,26,2020-04-17
"Nordeste","PB","2020-04-18",10,205,0,26,2020-04-18
"Nordeste","PB","2020-04-19",31,236,3,29,2020-04-19
"Nordeste","PB","2020-04-20",9,245,3,32,2020-04-20
"Nordeste","PB","2020-04-21",18,263,1,33,2020-04-21
"Nordeste","PB","2020-04-22",38,301,6,39,2020-04-22
"Nordeste","PB","2020-04-23",44,345,1,40,2020-04-23
"Nordeste","PB","2020-04-24",41,386,4,44,2020-04-24
"Nordeste","PB","2020-04-25",61,447,2,46,2020-04-25
"Nordeste","PB","2020-04-26",52,499,3,49,2020-04-26
"Nordeste","PE","2020-01-30",0,0,0,0,2020-01-30
"Nordeste","PE","2020-01-31",0,0,0,0,2020-01-31
"Nordeste","PE","2020-02-01",0,0,0,0,2020-02-01
"Nordeste","PE","2020-02-02",0,0,0,0,2020-02-02
"Nordeste","PE","2020-02-03",0,0,0,0,2020-02-03
"Nordeste","PE","2020-02-04",0,0,0,0,2020-02-04
"Nordeste","PE","2020-02-05",0,0,0,0,2020-02-05
"Nordeste","PE","2020-02-06",0,0,0,0,2020-02-06
"Nordeste","PE","2020-02-07",0,0,0,0,2020-02-07
"Nordeste","PE","2020-02-08",0,0,0,0,2020-02-08
"Nordeste","PE","2020-02-09",0,0,0,0,2020-02-09
"Nordeste","PE","2020-02-10",0,0,0,0,2020-02-10
"Nordeste","PE","2020-02-11",0,0,0,0,2020-02-11
"Nordeste","PE","2020-02-12",0,0,0,0,2020-02-12
"Nordeste","PE","2020-02-13",0,0,0,0,2020-02-13
"Nordeste","PE","2020-02-14",0,0,0,0,2020-02-14
"Nordeste","PE","2020-02-15",0,0,0,0,2020-02-15
"Nordeste","PE","2020-02-16",0,0,0,0,2020-02-16
"Nordeste","PE","2020-02-17",0,0,0,0,2020-02-17
"Nordeste","PE","2020-02-18",0,0,0,0,2020-02-18
"Nordeste","PE","2020-02-19",0,0,0,0,2020-02-19
"Nordeste","PE","2020-02-20",0,0,0,0,2020-02-20
"Nordeste","PE","2020-02-21",0,0,0,0,2020-02-21
"Nordeste","PE","2020-02-22",0,0,0,0,2020-02-22
"Nordeste","PE","2020-02-23",0,0,0,0,2020-02-23
"Nordeste","PE","2020-02-24",0,0,0,0,2020-02-24
"Nordeste","PE","2020-02-25",0,0,0,0,2020-02-25
"Nordeste","PE","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","PE","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","PE","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","PE","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","PE","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","PE","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","PE","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","PE","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","PE","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","PE","2020-03-06",0,0,0,0,2020-03-06
"Nordeste","PE","2020-03-07",0,0,0,0,2020-03-07
"Nordeste","PE","2020-03-08",0,0,0,0,2020-03-08
"Nordeste","PE","2020-03-09",0,0,0,0,2020-03-09
"Nordeste","PE","2020-03-10",0,0,0,0,2020-03-10
"Nordeste","PE","2020-03-11",0,0,0,0,2020-03-11
"Nordeste","PE","2020-03-12",2,2,0,0,2020-03-12
"Nordeste","PE","2020-03-13",0,2,0,0,2020-03-13
"Nordeste","PE","2020-03-14",0,2,0,0,2020-03-14
"Nordeste","PE","2020-03-15",0,2,0,0,2020-03-15
"Nordeste","PE","2020-03-16",0,2,0,0,2020-03-16
"Nordeste","PE","2020-03-17",14,16,0,0,2020-03-17
"Nordeste","PE","2020-03-18",0,16,0,0,2020-03-18
"Nordeste","PE","2020-03-19",12,28,0,0,2020-03-19
"Nordeste","PE","2020-03-20",2,30,0,0,2020-03-20
"Nordeste","PE","2020-03-21",0,30,0,0,2020-03-21
"Nordeste","PE","2020-03-22",7,37,0,0,2020-03-22
"Nordeste","PE","2020-03-23",5,42,0,0,2020-03-23
"Nordeste","PE","2020-03-24",0,42,0,0,2020-03-24
"Nordeste","PE","2020-03-25",4,46,1,1,2020-03-25
"Nordeste","PE","2020-03-26",2,48,2,3,2020-03-26
"Nordeste","PE","2020-03-27",8,56,1,4,2020-03-27
"Nordeste","PE","2020-03-28",12,68,1,5,2020-03-28
"Nordeste","PE","2020-03-29",5,73,0,5,2020-03-29
"Nordeste","PE","2020-03-30",5,78,1,6,2020-03-30
"Nordeste","PE","2020-03-31",9,87,0,6,2020-03-31
"Nordeste","PE","2020-04-01",8,95,2,8,2020-04-01
"Nordeste","PE","2020-04-02",11,106,1,9,2020-04-02
"Nordeste","PE","2020-04-03",30,136,1,10,2020-04-03
"Nordeste","PE","2020-04-04",40,176,4,14,2020-04-04
"Nordeste","PE","2020-04-05",25,201,7,21,2020-04-05
"Nordeste","PE","2020-04-06",22,223,9,30,2020-04-06
"Nordeste","PE","2020-04-07",129,352,4,34,2020-04-07
"Nordeste","PE","2020-04-08",49,401,12,46,2020-04-08
"Nordeste","PE","2020-04-09",154,555,10,56,2020-04-09
"Nordeste","PE","2020-04-10",129,684,9,65,2020-04-10
"Nordeste","PE","2020-04-11",132,816,7,72,2020-04-11
"Nordeste","PE","2020-04-12",144,960,13,85,2020-04-12
"Nordeste","PE","2020-04-13",194,1154,17,102,2020-04-13
"Nordeste","PE","2020-04-14",130,1284,13,115,2020-04-14
"Nordeste","PE","2020-04-15",200,1484,28,143,2020-04-15
"Nordeste","PE","2020-04-16",199,1683,17,160,2020-04-16
"Nordeste","PE","2020-04-17",323,2006,26,186,2020-04-17
"Nordeste","PE","2020-04-18",187,2193,19,205,2020-04-18
"Nordeste","PE","2020-04-19",266,2459,11,216,2020-04-19
"Nordeste","PE","2020-04-20",231,2690,18,234,2020-04-20
"Nordeste","PE","2020-04-21",218,2908,26,260,2020-04-21
"Nordeste","PE","2020-04-22",390,3298,22,282,2020-04-22
"Nordeste","PE","2020-04-23",221,3519,30,312,2020-04-23
"Nordeste","PE","2020-04-24",480,3999,40,352,2020-04-24
"Nordeste","PE","2020-04-25",508,4507,29,381,2020-04-25
"Nordeste","PE","2020-04-26",391,4898,34,415,2020-04-26
"Nordeste","AL","2020-01-30",0,0,0,0,2020-01-30
"Nordeste","AL","2020-01-31",0,0,0,0,2020-01-31
"Nordeste","AL","2020-02-01",0,0,0,0,2020-02-01
"Nordeste","AL","2020-02-02",0,0,0,0,2020-02-02
"Nordeste","AL","2020-02-03",0,0,0,0,2020-02-03
"Nordeste","AL","2020-02-04",0,0,0,0,2020-02-04
"Nordeste","AL","2020-02-05",0,0,0,0,2020-02-05
"Nordeste","AL","2020-02-06",0,0,0,0,2020-02-06
"Nordeste","AL","2020-02-07",0,0,0,0,2020-02-07
"Nordeste","AL","2020-02-08",0,0,0,0,2020-02-08
"Nordeste","AL","2020-02-09",0,0,0,0,2020-02-09
"Nordeste","AL","2020-02-10",0,0,0,0,2020-02-10
"Nordeste","AL","2020-02-11",0,0,0,0,2020-02-11
"Nordeste","AL","2020-02-12",0,0,0,0,2020-02-12
"Nordeste","AL","2020-02-13",0,0,0,0,2020-02-13
"Nordeste","AL","2020-02-14",0,0,0,0,2020-02-14
"Nordeste","AL","2020-02-15",0,0,0,0,2020-02-15
"Nordeste","AL","2020-02-16",0,0,0,0,2020-02-16
"Nordeste","AL","2020-02-17",0,0,0,0,2020-02-17
"Nordeste","AL","2020-02-18",0,0,0,0,2020-02-18
"Nordeste","AL","2020-02-19",0,0,0,0,2020-02-19
"Nordeste","AL","2020-02-20",0,0,0,0,2020-02-20
"Nordeste","AL","2020-02-21",0,0,0,0,2020-02-21
"Nordeste","AL","2020-02-22",0,0,0,0,2020-02-22
"Nordeste","AL","2020-02-23",0,0,0,0,2020-02-23
"Nordeste","AL","2020-02-24",0,0,0,0,2020-02-24
"Nordeste","AL","2020-02-25",0,0,0,0,2020-02-25
"Nordeste","AL","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","AL","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","AL","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","AL","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","AL","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","AL","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","AL","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","AL","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","AL","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","AL","2020-03-06",0,0,0,0,2020-03-06
"Nordeste","AL","2020-03-07",0,0,0,0,2020-03-07
"Nordeste","AL","2020-03-08",1,1,0,0,2020-03-08
"Nordeste","AL","2020-03-09",0,1,0,0,2020-03-09
"Nordeste","AL","2020-03-10",0,1,0,0,2020-03-10
"Nordeste","AL","2020-03-11",0,1,0,0,2020-03-11
"Nordeste","AL","2020-03-12",0,1,0,0,2020-03-12
"Nordeste","AL","2020-03-13",0,1,0,0,2020-03-13
"Nordeste","AL","2020-03-14",0,1,0,0,2020-03-14
"Nordeste","AL","2020-03-15",0,1,0,0,2020-03-15
"Nordeste","AL","2020-03-16",0,1,0,0,2020-03-16
"Nordeste","AL","2020-03-17",0,1,0,0,2020-03-17
"Nordeste","AL","2020-03-18",0,1,0,0,2020-03-18
"Nordeste","AL","2020-03-19",3,4,0,0,2020-03-19
"Nordeste","AL","2020-03-20",1,5,0,0,2020-03-20
"Nordeste","AL","2020-03-21",2,7,0,0,2020-03-21
"Nordeste","AL","2020-03-22",0,7,0,0,2020-03-22
"Nordeste","AL","2020-03-23",0,7,0,0,2020-03-23
"Nordeste","AL","2020-03-24",2,9,0,0,2020-03-24
"Nordeste","AL","2020-03-25",2,11,0,0,2020-03-25
"Nordeste","AL","2020-03-26",0,11,0,0,2020-03-26
"Nordeste","AL","2020-03-27",0,11,0,0,2020-03-27
"Nordeste","AL","2020-03-28",3,14,0,0,2020-03-28
"Nordeste","AL","2020-03-29",3,17,0,0,2020-03-29
"Nordeste","AL","2020-03-30",0,17,0,0,2020-03-30
"Nordeste","AL","2020-03-31",1,18,1,1,2020-03-31
"Nordeste","AL","2020-04-01",0,18,0,1,2020-04-01
"Nordeste","AL","2020-04-02",0,18,0,1,2020-04-02
"Nordeste","AL","2020-04-03",4,22,1,2,2020-04-03
"Nordeste","AL","2020-04-04",1,23,0,2,2020-04-04
"Nordeste","AL","2020-04-05",5,28,0,2,2020-04-05
"Nordeste","AL","2020-04-06",3,31,0,2,2020-04-06
"Nordeste","AL","2020-04-07",1,32,0,2,2020-04-07
"Nordeste","AL","2020-04-08",5,37,0,2,2020-04-08
"Nordeste","AL","2020-04-09",0,37,1,3,2020-04-09
"Nordeste","AL","2020-04-10",8,45,0,3,2020-04-10
"Nordeste","AL","2020-04-11",3,48,0,3,2020-04-11
"Nordeste","AL","2020-04-12",0,48,0,3,2020-04-12
"Nordeste","AL","2020-04-13",2,50,0,3,2020-04-13
"Nordeste","AL","2020-04-14",22,72,1,4,2020-04-14
"Nordeste","AL","2020-04-15",10,82,1,5,2020-04-15
"Nordeste","AL","2020-04-16",7,89,0,5,2020-04-16
"Nordeste","AL","2020-04-17",21,110,2,7,2020-04-17
"Nordeste","AL","2020-04-18",22,132,0,7,2020-04-18
"Nordeste","AL","2020-04-19",27,159,8,15,2020-04-19
"Nordeste","AL","2020-04-20",12,171,3,18,2020-04-20
"Nordeste","AL","2020-04-21",39,210,1,19,2020-04-21
"Nordeste","AL","2020-04-22",33,243,1,20,2020-04-22
"Nordeste","AL","2020-04-23",81,324,2,22,2020-04-23
"Nordeste","AL","2020-04-24",89,413,5,27,2020-04-24
"Nordeste","AL","2020-04-25",88,501,2,29,2020-04-25
"Nordeste","AL","2020-04-26",53,554,3,32,2020-04-26
"Nordeste","SE","2020-01-30",0,0,0,0,2020-01-30
"Nordeste","SE","2020-01-31",0,0,0,0,2020-01-31
"Nordeste","SE","2020-02-01",0,0,0,0,2020-02-01
"Nordeste","SE","2020-02-02",0,0,0,0,2020-02-02
"Nordeste","SE","2020-02-03",0,0,0,0,2020-02-03
"Nordeste","SE","2020-02-04",0,0,0,0,2020-02-04
"Nordeste","SE","2020-02-05",0,0,0,0,2020-02-05
"Nordeste","SE","2020-02-06",0,0,0,0,2020-02-06
"Nordeste","SE","2020-02-07",0,0,0,0,2020-02-07
"Nordeste","SE","2020-02-08",0,0,0,0,2020-02-08
"Nordeste","SE","2020-02-09",0,0,0,0,2020-02-09
"Nordeste","SE","2020-02-10",0,0,0,0,2020-02-10
"Nordeste","SE","2020-02-11",0,0,0,0,2020-02-11
"Nordeste","SE","2020-02-12",0,0,0,0,2020-02-12
"Nordeste","SE","2020-02-13",0,0,0,0,2020-02-13
"Nordeste","SE","2020-02-14",0,0,0,0,2020-02-14
"Nordeste","SE","2020-02-15",0,0,0,0,2020-02-15
"Nordeste","SE","2020-02-16",0,0,0,0,2020-02-16
"Nordeste","SE","2020-02-17",0,0,0,0,2020-02-17
"Nordeste","SE","2020-02-18",0,0,0,0,2020-02-18
"Nordeste","SE","2020-02-19",0,0,0,0,2020-02-19
"Nordeste","SE","2020-02-20",0,0,0,0,2020-02-20
"Nordeste","SE","2020-02-21",0,0,0,0,2020-02-21
"Nordeste","SE","2020-02-22",0,0,0,0,2020-02-22
"Nordeste","SE","2020-02-23",0,0,0,0,2020-02-23
"Nordeste","SE","2020-02-24",0,0,0,0,2020-02-24
"Nordeste","SE","2020-02-25",0,0,0,0,2020-02-25
"Nordeste","SE","2020-02-26",0,0,0,0,2020-02-26
"Nordeste","SE","2020-02-27",0,0,0,0,2020-02-27
"Nordeste","SE","2020-02-28",0,0,0,0,2020-02-28
"Nordeste","SE","2020-02-29",0,0,0,0,2020-02-29
"Nordeste","SE","2020-03-01",0,0,0,0,2020-03-01
"Nordeste","SE","2020-03-02",0,0,0,0,2020-03-02
"Nordeste","SE","2020-03-03",0,0,0,0,2020-03-03
"Nordeste","SE","2020-03-04",0,0,0,0,2020-03-04
"Nordeste","SE","2020-03-05",0,0,0,0,2020-03-05
"Nordeste","SE","2020-03-06",0,0,0,0,2020-03-06
"Nordeste","SE","2020-03-07",0,0,0,0,2020-03-07
"Nordeste","SE","2020-03-08",0,0,0,0,2020-03-08
"Nordeste","SE","2020-03-09",0,0,0,0,2020-03-09
"Nordeste","SE","2020-03-10",0,0,0,0,2020-03-10
"Nordeste","SE","2020-03-11",0,0,0,0,2020-03-11
"Nordeste","SE","2020-03-12",0,0,0,0,2020-03-12
"Nordeste","SE","2020-03-13",0,0,0,0,2020-03-13
"Nordeste","SE","2020-03-14",0,0,0,0,2020-03-14
"Nordeste","SE","2020-03-15",1,1,0,0,2020-03-15
"Nordeste","SE","2020-03-16",0,1,0,0,2020-03-16
"Nordeste","SE","2020-03-17",3,4,0,0,2020-03-17
"Nordeste","SE","2020-03-18",1,5,0,0,2020-03-18
"Nordeste","SE","2020-03-19",1,6,0,0,2020-03-19
"Nordeste","SE","2020-03-20",0,6,0,0,2020-03-20
"Nordeste","SE","2020-03-21",4,10,0,0,2020-03-21
"Nordeste","SE","2020-03-22",0,10,0,0,2020-03-22
"Nordeste","SE","2020-03-23",0,10,0,0,2020-03-23
"Nordeste","SE","2020-03-24",5,15,0,0,2020-03-24
"Nordeste","SE","2020-03-25",1,16,0,0,2020-03-25
"Nordeste","SE","2020-03-26",0,16,0,0,2020-03-26
"Nordeste","SE","2020-03-27",0,16,0,0,2020-03-27
"Nordeste","SE","2020-03-28",0,16,0,0,2020-03-28
"Nordeste","SE","2020-03-29",0,16,0,0,2020-03-29
"Nordeste","SE","2020-03-30",0,16,0,0,2020-03-30
"Nordeste","SE","2020-03-31",3,19,0,0,2020-03-31
"Nordeste","SE","2020-04-01",1,20,0,0,2020-04-01
"Nordeste","SE","2020-04-02",3,23,2,2,2020-04-02
"Nordeste","SE","2020-04-03",2,25,0,2,2020-04-03
"Nordeste","SE","2020-04-04",2,27,0,2,2020-04-04
"Nordeste","SE","2020-04-05",5,32,1,3,2020-04-05
"Nordeste","SE","2020-04-06",0,32,1,4,2020-04-06
"Nordeste","SE","2020-04-07",4,36,0,4,2020-04-07
"Nordeste","SE","2020-04-08",0,36,0,4,2020-04-08
"Nordeste","SE","2020-04-09",3,39,0,4,2020-04-09
"Nordeste","SE","2020-04-10",3,42,0,4,2020-04-10
"Nordeste","SE","2020-04-11",0,42,0,4,2020-04-11
"Nordeste","SE","2020-04-12",2,44,0,4,2020-04-12
"Nordeste","SE","2020-04-13",0,44,0,4,2020-04-13
"Nordeste","SE","2020-04-14",1,45,0,4,2020-04-14
"Nordeste","SE","2020-04-15",1,46,0,4,2020-04-15
"Nordeste","SE","2020-04-16",2,48,0,4,2020-04-16
"Nordeste","SE","2020-04-17",5,53,0,4,2020-04-17
"Nordeste","SE","2020-04-18",18,71,1,5,2020-04-18
"Nordeste","SE","2020-04-19",12,83,0,5,2020-04-19
"Nordeste","SE","2020-04-20",3,86,0,5,2020-04-20
"Nordeste","SE","2020-04-21",6,92,0,5,2020-04-21
"Nordeste","SE","2020-04-22",25,117,2,7,2020-04-22
"Nordeste","SE","2020-04-23",7,124,1,8,2020-04-23
"Nordeste","SE","2020-04-24",20,144,0,8,2020-04-24
"Nordeste","SE","2020-04-25",9,153,1,9,2020-04-25
"Nordeste","SE","2020-04-26",6,159,0,9,2020-04-26
"Nordeste","BA","2020-01-30",0,0,0,0,2020-01-30
"Nordeste","BA","2020-01-31",0,0,0,0,2020-01-31
"Nordeste","BA","2020-02-01",0,0,0,0,2020-02-01
"Nordeste","BA","2020-02-02",0,0,0,0,2020-02-02
"Nordeste","BA","2020-02-03",0,0,0,0,2020-02-03
"Nordeste","BA","2020-02-04",0,0,0,0,2020-02-04
"Nordeste","BA","2020-02-05",0,0,0,0,2020-02-05
"Nordeste","BA","2020-02-06",0,0,0,0,2020-02-06
"Nordeste","BA","2020-02-07",0,0,0,0,2020-02-07
"Nordeste","BA","2020-02-08",0,0,0,0,2020-02-08
"Nordeste","BA","2020-02-09",0,0,0,0,2020-02-09
"Nordeste","BA","2020-02-10",0,0,0,0,2020-02-10
"Nordeste","BA","2020-02-11",0,0,0,0,2020-02-11
"Nordeste","BA","2020-02-12",0,0,0,0,2020-02-12
"Nordeste","BA","2020-02-13",0,0,0,0,2020-02-13
"Nordeste","BA","2020-02-14",0,0,0,0,2020-02-14
"Nordeste","BA","2020-02-15",0,0,0,0,2020-02-15
"Nordeste","BA","2020-02-16",0,0,0,0,2020-02-16
"Nordeste","BA","2020-02-17",0,0,0,0,2020-02-17
"Nordeste","BA","2020-02-18",0,0,0,0,2020-02-18
"Nordeste","BA","2020-02-19",0,0,0,0,2020-02-19
"Nordeste","BA","2020-02-20",0,0,0,0,2020-02-20
