"date","state","city","place_type","confirmed","deaths","is_last","estimated_population_2019","city_ibge_code","confirmed_per_100k_inhabitants","death_rate"
2020-04-26,"MG","Importados/Indefinidos","city",18,0,"True",NA,NA,NA,NA
2020-04-26,"MG","Ipaba","city",2,0,"True",18607,3131158,10.74864,NA
2020-04-26,"MG","Ipatinga","city",14,0,"True",263410,3131307,5.31491,NA
2020-04-26,"MG","Ipiaçu","city",1,0,"True",4221,3131406,23.69107,NA
2020-04-26,"MG","Ipuiúna","city",1,0,"True",10079,3131505,9.92162,NA
2020-04-26,"MG","Itabira","city",8,1,"True",120060,3131703,6.66333,0.125
2020-04-26,"MG","Itaguara","city",2,0,"True",13358,3132206,14.9723,NA
2020-04-26,"MG","Itajubá","city",9,0,"True",96869,3132404,9.2909,NA
2020-04-26,"MG","Itamonte","city",1,0,"True",15579,3133006,6.4189,NA
2020-04-26,"MG","Itanhandu","city",4,0,"True",15331,3133105,26.09093,NA
2020-04-26,"MG","Itaobim","city",1,0,"True",21062,3133303,4.74789,NA
2020-04-26,"MG","Itapecerica","city",7,0,"True",21762,3133501,32.16616,NA
2020-04-26,"MG","Itapeva","city",1,0,"True",9783,3133600,10.22181,NA
2020-04-26,"MG","Ituiutaba","city",2,0,"True",104671,3134202,1.91075,NA
2020-04-26,"MG","Jaboticatubas","city",2,0,"True",20143,3134608,9.92901,NA
2020-04-26,"MG","Janaúba","city",3,0,"True",71648,3135100,4.18714,NA
2020-04-26,"MG","Jeceaba","city",1,0,"True",4912,3135407,20.35831,NA
2020-04-26,"MG","João Monlevade","city",4,0,"True",79910,3136207,5.00563,NA
2020-04-26,"MG","Juiz de Fora","city",121,3,"True",568873,3136702,21.27013,0.0248
2020-04-26,"MG","Lagoa da Prata","city",16,0,"True",52165,3137205,30.67191,NA
2020-04-26,"MG","Lagoa Santa","city",3,0,"True",64527,3137601,4.64922,NA
2020-04-26,"MG","Lavras","city",7,0,"True",103773,3138203,6.74549,NA
2020-04-26,"MG","Leopoldina","city",1,0,"True",52587,3138401,1.90161,NA
2020-04-26,"MG","Machado","city",2,0,"True",42133,3139003,4.74687,NA
2020-04-26,"MG","Manhuaçu","city",3,0,"True",90229,3139409,3.32487,NA
2020-04-26,"MG","Mariana","city",15,1,"True",60724,3140001,24.70193,0.0667
2020-04-26,"MG","Mário Campos","city",2,0,"True",15416,3140159,12.97353,NA
2020-04-26,"MG","Maripá de Minas","city",1,0,"True",2973,3140209,33.63606,NA
2020-04-26,"MG","Marliéria","city",4,0,"True",4039,3140308,99.03441,NA
2020-04-26,"MG","Martinho Campos","city",1,0,"True",13388,3140506,7.46938,NA
2020-04-26,"MG","Matias Barbosa","city",0,0,"True",14468,3140803,NA,NA
2020-04-26,"MG","Matozinhos","city",1,0,"True",37820,3141108,2.6441,NA
2020-04-26,"MG","Monte Azul","city",1,0,"True",20854,3142908,4.79524,NA
2020-04-26,"MG","Monte Carmelo","city",5,0,"True",47809,3143104,10.45828,NA
2020-04-26,"MG","Montes Claros","city",6,1,"True",409341,3143302,1.46577,0.1667
2020-04-26,"MG","Morro da Garça","city",1,1,"True",2462,3143609,40.61738,1
2020-04-26,"MG","Munhoz","city",3,0,"True",6029,3143807,49.7595,NA
2020-04-26,"MG","Muriaé","city",7,0,"True",108763,3143906,6.43601,NA
2020-04-26,"MG","Muzambinho","city",1,0,"True",20569,3144102,4.86169,NA
2020-04-26,"MG","Nanuque","city",2,1,"True",40750,3144300,4.90798,0.5
2020-04-26,"MG","Nazareno","city",1,0,"True",8608,3144508,11.6171,NA
2020-04-26,"MG","Nova Lima","city",52,0,"True",94889,3144805,54.80087,NA
2020-04-26,"MG","Nova Serrana","city",1,1,"True",102693,3145208,0.97378,1
2020-04-26,"MG","Novo Cruzeiro","city",1,1,"True",31331,3145307,3.19173,1
2020-04-26,"MG","Ouro Fino","city",2,1,"True",33639,3146008,5.94548,0.5
2020-04-26,"MG","Paracatu","city",14,0,"True",93158,3147006,15.02823,NA
2020-04-26,"MG","Pará de Minas","city",5,0,"True",93969,3147105,5.3209,NA
2020-04-26,"MG","Paraisópolis","city",4,2,"True",21083,3147303,18.97263,0.5
2020-04-26,"MG","Passos","city",1,0,"True",114679,3147907,0.872,NA
2020-04-26,"MG","Patos de Minas","city",14,1,"True",152488,3148004,9.18105,0.0714
2020-04-26,"MG","Patrocínio","city",19,1,"True",90757,3148103,20.93502,0.0526
2020-04-26,"MG","Perdões","city",1,0,"True",21390,3149903,4.67508,NA
2020-04-26,"MG","Piedade dos Gerais","city",0,0,"True",4982,3150406,NA,NA
2020-04-26,"MG","Pirapetinga","city",1,0,"True",10752,3151107,9.3006,NA
2020-04-26,"MG","Pirapora","city",2,0,"True",56428,3151206,3.54434,NA
2020-04-26,"MG","Piumhi","city",2,1,"True",34691,3151503,5.76518,0.5
2020-04-26,"MG","Poço Fundo","city",1,0,"True",16791,3151701,5.95557,NA
2020-04-26,"MG","Poços de Caldas","city",14,1,"True",167397,3151800,8.36335,0.0714
2020-04-26,"MG","Porto Firme","city",1,0,"True",11279,3152303,8.86603,NA
2020-04-26,"MG","Pouso Alegre","city",24,2,"True",150737,3152501,15.92177,0.0833
2020-04-26,"MG","Presidente Juscelino","city",1,0,"True",3641,3153202,27.46498,NA
2020-04-26,"MG","Ribeirão das Neves","city",5,0,"True",334858,3154606,1.49317,NA
2020-04-26,"MG","Sabará","city",11,0,"True",136344,3156700,8.06783,NA
2020-04-26,"MG","Santa Luzia","city",8,0,"True",219134,3157807,3.65073,NA
2020-04-26,"MG","Santa Maria de Itabira","city",1,0,"True",10847,3158003,9.21914,NA
2020-04-26,"MG","Santana do Paraíso","city",3,0,"True",34663,3158953,8.65476,NA
2020-04-26,"MG","Santo Antônio do Monte","city",3,0,"True",28243,3160405,10.6221,NA
2020-04-26,"MG","Santos Dumont","city",3,1,"True",46487,3160702,6.45342,0.3333
2020-04-26,"MG","São Brás do Suaçuí","city",2,0,"True",3738,3160900,53.50455,NA
2020-04-26,"MG","São Francisco","city",1,1,"True",56323,3161106,1.77547,1
2020-04-26,"MG","São Geraldo da Piedade","city",1,1,"True",3962,3161601,25.23978,1
2020-04-26,"MG","São Gotardo","city",2,0,"True",35469,3162104,5.63873,NA
2020-04-26,"MG","São João del Rei","city",6,0,"True",90082,3162500,6.6606,NA
2020-04-26,"MG","São João Nepomuceno","city",1,0,"True",26361,3162906,3.79348,NA
2020-04-26,"MG","São José da Lapa","city",2,0,"True",23766,3162955,8.41538,NA
2020-04-26,"MG","São Lourenço","city",5,0,"True",45851,3163706,10.90489,NA
2020-04-26,"MG","São Romão","city",1,0,"True",12337,3164209,8.1057,NA
2020-04-26,"MG","São Sebastião do Paraíso","city",2,1,"True",70956,3164704,2.81865,0.5
2020-04-26,"MG","São Tomás de Aquino","city",2,1,"True",7021,3165107,28.48597,0.5
2020-04-26,"MG","Sarzedo","city",1,0,"True",32752,3165537,3.05325,NA
2020-04-26,"MG","Senador Amaral","city",5,0,"True",5356,3165578,93.35325,NA
2020-04-26,"MG","Senhora do Porto","city",1,0,"True",3523,3166105,28.3849,NA
2020-04-26,"MG","Serra do Salitre","city",1,0,"True",11582,3166808,8.63409,NA
2020-04-26,"MG","Sete Lagoas","city",6,0,"True",239639,3167202,2.50377,NA
2020-04-26,"MG","Sobrália","city",1,0,"True",5553,3167707,18.00828,NA
2020-04-26,"MG","Teófilo Otoni","city",2,0,"True",140592,3168606,1.42256,NA
2020-04-26,"MG","Timóteo","city",8,0,"True",89842,3168705,8.90452,NA
2020-04-26,"MG","Toledo","city",4,0,"True",6258,3169109,63.91818,NA
2020-04-26,"MG","Três Marias","city",1,0,"True",32356,3169356,3.09062,NA
2020-04-26,"MG","Três Pontas","city",2,1,"True",56746,3169406,3.52448,0.5
2020-04-26,"MG","Tupaciguara","city",3,0,"True",25327,3169604,11.84507,NA
2020-04-26,"MG","Ubá","city",4,0,"True",115552,3169901,3.46164,NA
2020-04-26,"MG","Uberaba","city",49,3,"True",333783,3170107,14.6802,0.0612
2020-04-26,"MG","Uberlândia","city",95,7,"True",691305,3170206,13.74213,0.0737
2020-04-26,"MG","Unaí","city",2,0,"True",84378,3170404,2.37029,NA
2020-04-26,"MG","Varginha","city",12,1,"True",135558,3170701,8.8523,0.0833
2020-04-26,"MG","Varzelândia","city",1,1,"True",19320,3170909,5.17598,1
2020-04-26,"MG","Vazante","city",2,0,"True",20590,3171006,9.71345,NA
2020-04-26,"MG","Vespasiano","city",0,0,"True",127601,3171204,NA,NA
2020-04-26,"MG","Viçosa","city",3,0,"True",78846,3171303,3.80489,NA
2020-04-26,"MG","","state",1548,61,"True",21168791,31,7.31265,0.0394
2020-04-26,"MS","Alcinópolis","city",1,0,"True",5343,5000252,18.71608,NA
2020-04-26,"MS","Bataguassu","city",2,0,"True",23024,5001904,8.68659,NA
2020-04-26,"MS","Batayporã","city",6,2,"True",11329,5002001,52.96143,0.3333
2020-04-26,"MS","Campo Grande","city",125,2,"True",895982,5002704,13.95117,0.016
2020-04-26,"MS","Chapadão do Sul","city",9,0,"True",25218,5002951,35.68879,NA
2020-04-26,"MS","Corumbá","city",4,0,"True",111435,5003207,3.58954,NA
2020-04-26,"MS","Coxim","city",1,0,"True",33543,5003306,2.98125,NA
2020-04-26,"MS","Dourados","city",11,0,"True",222949,5003702,4.93386,NA
2020-04-26,"MS","Ladário","city",3,0,"True",23331,5005202,12.85843,NA
2020-04-26,"MS","Miranda","city",1,0,"True",28013,5005608,3.56977,NA
2020-04-26,"MS","Mundo Novo","city",2,0,"True",18366,5005681,10.88969,NA
2020-04-26,"MS","Naviraí","city",1,0,"True",54878,5005707,1.82222,NA
2020-04-26,"MS","Nova Andradina","city",11,0,"True",54374,5006200,20.23026,NA
2020-04-26,"MS","Paraíso das Águas","city",1,0,"True",5555,5006275,18.0018,NA
2020-04-26,"MS","Paranaíba","city",2,0,"True",42148,5006309,4.74518,NA
2020-04-26,"MS","Ponta Porã","city",1,0,"True",92526,5006606,1.08078,NA
2020-04-26,"MS","Rio Verde de Mato Grosso","city",1,0,"True",19746,5007406,5.06432,NA
2020-04-26,"MS","Selvíria","city",1,0,"True",6529,5007802,15.31628,NA
2020-04-26,"MS","Sidrolândia","city",1,0,"True",57665,5007901,1.73415,NA
2020-04-26,"MS","Sonora","city",11,0,"True",19274,5007935,57.0717,NA
2020-04-26,"MS","Três Lagoas","city",39,3,"True",121388,5008305,32.12838,0.0769
2020-04-26,"MS","","state",234,7,"True",2778986,50,8.42034,0.0299
2020-04-26,"MT","Alta Floresta","city",1,0,"True",51782,5100250,1.93117,NA
2020-04-26,"MT","Aripuanã","city",2,1,"True",22354,5101407,8.94694,0.5
2020-04-26,"MT","Barra do Garças","city",3,1,"True",61012,5101803,4.91707,0.3333
2020-04-26,"MT","Cáceres","city",4,1,"True",94376,5102504,4.23837,0.25
2020-04-26,"MT","Campo Novo do Parecis","city",1,0,"True",35360,5102637,2.82805,NA
2020-04-26,"MT","Canarana","city",1,0,"True",21579,5102702,4.63414,NA
2020-04-26,"MT","Chapada dos Guimarães","city",0,0,"True",19752,5103007,NA,NA
2020-04-26,"MT","Confresa","city",1,0,"True",30933,5103353,3.23279,NA
2020-04-26,"MT","Conquista D'Oeste","city",1,0,"True",4038,5103361,24.76474,NA
2020-04-26,"MT","Cuiabá","city",127,1,"True",612547,5103403,20.7331,0.0079
2020-04-26,"MT","Importados/Indefinidos","city",5,0,"True",NA,NA,NA,NA
2020-04-26,"MT","Ipiranga do Norte","city",1,0,"True",7667,5104526,13.04291,NA
2020-04-26,"MT","Jaciara","city",1,0,"True",27776,5104807,3.60023,NA
2020-04-26,"MT","Lambari D'Oeste","city",1,0,"True",6121,5105234,16.3372,NA
2020-04-26,"MT","Lucas do Rio Verde","city",1,1,"True",65534,5105259,1.52593,1
2020-04-26,"MT","Mirassol d'Oeste","city",6,1,"True",27739,5105622,21.6302,0.1667
2020-04-26,"MT","Nova Monte Verde","city",1,0,"True",9178,5108956,10.89562,NA
2020-04-26,"MT","Nova Mutum","city",1,0,"True",45378,5106224,2.20371,NA
2020-04-26,"MT","Pontal do Araguaia","city",1,0,"True",6711,5106653,14.90091,NA
2020-04-26,"MT","Pontes e Lacerda","city",1,0,"True",45436,5106752,2.2009,NA
2020-04-26,"MT","Primavera do Leste","city",6,0,"True",62019,5107040,9.67445,NA
2020-04-26,"MT","Querência","city",1,0,"True",17479,5107065,5.72115,NA
2020-04-26,"MT","Rio Branco","city",2,0,"True",5156,5107206,38.78976,NA
2020-04-26,"MT","Rondonópolis","city",36,2,"True",232491,5107602,15.48447,0.0556
2020-04-26,"MT","São José dos Quatro Marcos","city",6,0,"True",18906,5107107,31.73596,NA
2020-04-26,"MT","Sinop","city",20,1,"True",142996,5107909,13.98641,0.05
2020-04-26,"MT","Tangará da Serra","city",5,0,"True",103750,5107958,4.81928,NA
2020-04-26,"MT","União do Sul","city",1,0,"True",3525,5108303,28.36879,NA
2020-04-26,"MT","Várzea Grande","city",12,0,"True",284971,5108402,4.21095,NA
2020-04-26,"MT","Vila Bela da Santíssima Trindade","city",1,0,"True",16128,5105507,6.2004,NA
2020-04-26,"MT","","state",250,9,"True",3484466,51,7.1747,0.036
2020-04-26,"PA","Abaetetuba","city",12,0,"True",157698,1500107,7.60948,NA
2020-04-26,"PA","Acará","city",2,0,"True",55591,1500206,3.5977,NA
2020-04-26,"PA","Afuá","city",1,0,"True",39218,1500305,2.54985,NA
2020-04-26,"PA","Alenquer","city",1,0,"True",56789,1500404,1.7609,NA
2020-04-26,"PA","Almeirim","city",2,0,"True",34109,1500503,5.86356,NA
2020-04-26,"PA","Altamira","city",9,0,"True",114594,1500602,7.85381,NA
2020-04-26,"PA","Anajás","city",0,0,"True",29277,1500701,NA,NA
2020-04-26,"PA","Ananindeua","city",216,8,"True",530598,1500800,40.70879,0.037
2020-04-26,"PA","Anapu","city",5,0,"True",27890,1500859,17.92757,NA
2020-04-26,"PA","Augusto Corrêa","city",10,0,"True",45998,1500909,21.74008,NA
2020-04-26,"PA","Aurora do Pará","city",3,0,"True",31338,1500958,9.57304,NA
2020-04-26,"PA","Bagre","city",2,0,"True",30673,1501105,6.52039,NA
2020-04-26,"PA","Barcarena","city",12,1,"True",124680,1501303,9.62464,0.0833
2020-04-26,"PA","Belém","city",1243,67,"True",1492745,1501402,83.26941,0.0539
2020-04-26,"PA","Benevides","city",12,1,"True",62737,1501501,19.12747,0.0833
2020-04-26,"PA","Bom Jesus do Tocantins","city",1,0,"True",16981,1501576,5.88893,NA
2020-04-26,"PA","Bragança","city",19,2,"True",127686,1501709,14.88025,0.1053
2020-04-26,"PA","Breves","city",15,1,"True",102701,1501808,14.60551,0.0667
2020-04-26,"PA","Bujaru","city",5,0,"True",29132,1501907,17.16326,NA
2020-04-26,"PA","Cachoeira do Arari","city",5,0,"True",23767,1502004,21.03757,NA
2020-04-26,"PA","Cametá","city",8,1,"True",137890,1502103,5.80173,0.125
2020-04-26,"PA","Canaã dos Carajás","city",3,1,"True",37085,1502152,8.08952,0.3333
2020-04-26,"PA","Capanema","city",19,0,"True",69027,1502202,27.52546,NA
2020-04-26,"PA","Capitão Poço","city",2,0,"True",54303,1502301,3.68304,NA
2020-04-26,"PA","Castanhal","city",57,2,"True",200793,1502400,28.38744,0.0351
2020-04-26,"PA","Colares","city",1,0,"True",12085,1502608,8.27472,NA
2020-04-26,"PA","Conceição do Araguaia","city",1,0,"True",47864,1502707,2.08925,NA
2020-04-26,"PA","Concórdia do Pará","city",2,0,"True",33318,1502756,6.00276,NA
2020-04-26,"PA","Curionópolis","city",1,1,"True",17929,1502772,5.57756,1
2020-04-26,"PA","Curralinho","city",4,0,"True",34448,1502806,11.6117,NA
2020-04-26,"PA","Curuçá","city",4,0,"True",40066,1502905,9.98353,NA
2020-04-26,"PA","Garrafão do Norte","city",2,0,"True",26066,1503077,7.67283,NA
2020-04-26,"PA","Goianésia do Pará","city",4,0,"True",40475,1503093,9.88264,NA
2020-04-26,"PA","Igarapé-Açu","city",8,0,"True",38807,1503200,20.61484,NA
2020-04-26,"PA","Igarapé-Miri","city",3,0,"True",62698,1503309,4.78484,NA
2020-04-26,"PA","Importados/Indefinidos","city",0,0,"True",NA,NA,NA,NA
2020-04-26,"PA","Inhangapi","city",2,0,"True",11711,1503408,17.07796,NA
2020-04-26,"PA","Irituia","city",1,0,"True",32550,1503507,3.0722,NA
2020-04-26,"PA","Itaituba","city",7,0,"True",101247,1503606,6.91379,NA
2020-04-26,"PA","Juruti","city",5,2,"True",57943,1503903,8.62917,0.4
2020-04-26,"PA","Limoeiro do Ajuru","city",2,1,"True",28935,1504000,6.91204,0.5
2020-04-26,"PA","Mãe do Rio","city",3,0,"True",30077,1504059,9.9744,NA
2020-04-26,"PA","Marabá","city",17,4,"True",279349,1504208,6.08558,0.2353
2020-04-26,"PA","Marapanim","city",4,0,"True",28336,1504406,14.11632,NA
2020-04-26,"PA","Marituba","city",32,1,"True",131521,1504422,24.33072,0.0312
2020-04-26,"PA","Mocajuba","city",1,0,"True",31136,1504604,3.21172,NA
2020-04-26,"PA","Monte Alegre","city",3,0,"True",58032,1504802,5.16956,NA
2020-04-26,"PA","Muaná","city",1,0,"True",40349,1504901,2.47838,NA
2020-04-26,"PA","Nova Esperança do Piriá","city",1,0,"True",21368,1504950,4.6799,NA
2020-04-26,"PA","Nova Ipixuna","city",1,0,"True",16678,1504976,5.99592,NA
2020-04-26,"PA","Nova Timboteua","city",2,0,"True",15363,1505007,13.01829,NA
2020-04-26,"PA","Novo Progresso","city",2,0,"True",25762,1505031,7.76337,NA
2020-04-26,"PA","Óbidos","city",2,1,"True",52137,1505106,3.83605,0.5
2020-04-26,"PA","Oeiras do Pará","city",5,0,"True",32512,1505205,15.37894,NA
2020-04-26,"PA","Oriximiná","city",1,0,"True",73096,1505304,1.36806,NA
2020-04-26,"PA","Ourém","city",2,0,"True",17842,1505403,11.20951,NA
2020-04-26,"PA","Pacajá","city",2,0,"True",47706,1505486,4.19234,NA
2020-04-26,"PA","Paragominas","city",11,1,"True",113145,1505502,9.72204,0.0909
2020-04-26,"PA","Parauapebas","city",58,4,"True",208273,1505536,27.84806,0.069
2020-04-26,"PA","Ponta de Pedras","city",4,1,"True",31082,1505700,12.86918,0.25
2020-04-26,"PA","Porto de Moz","city",1,0,"True",41135,1505908,2.43102,NA
2020-04-26,"PA","Primavera","city",2,0,"True",10825,1506104,18.47575,NA
2020-04-26,"PA","Quatipuru","city",2,0,"True",13608,1506112,14.69724,NA
2020-04-26,"PA","Redenção","city",1,0,"True",84787,1506138,1.17943,NA
2020-04-26,"PA","Rondon do Pará","city",1,1,"True",52357,1506187,1.90996,1
2020-04-26,"PA","Salinópolis","city",5,0,"True",40675,1506203,12.29256,NA
2020-04-26,"PA","Salvaterra","city",3,0,"True",23752,1506302,12.63052,NA
2020-04-26,"PA","Santa Bárbara do Pará","city",7,0,"True",21079,1506351,33.20841,NA
2020-04-26,"PA","Santa Cruz do Arari","city",5,1,"True",10128,1506401,49.36809,0.2
2020-04-26,"PA","Santa Izabel do Pará","city",31,1,"True",70801,1506500,43.78469,0.0323
2020-04-26,"PA","Santa Maria do Pará","city",1,0,"True",24861,1506609,4.02236,NA
2020-04-26,"PA","Santarém","city",50,5,"True",304589,1506807,16.41556,0.1
2020-04-26,"PA","Santo Antônio do Tauá","city",23,1,"True",31482,1507003,73.05762,0.0435
2020-04-26,"PA","São Caetano de Odivelas","city",2,1,"True",18050,1507102,11.08033,0.5
2020-04-26,"PA","São Domingos do Capim","city",1,0,"True",31989,1507201,3.12607,NA
2020-04-26,"PA","São Geraldo do Araguaia","city",1,0,"True",24847,1507458,4.02463,NA
2020-04-26,"PA","São João de Pirabas","city",2,0,"True",23045,1507474,8.67867,NA
2020-04-26,"PA","São João do Araguaia","city",1,0,"True",13996,1507508,7.1449,NA
2020-04-26,"PA","São Miguel do Guamá","city",14,2,"True",58986,1507607,23.73445,0.1429
2020-04-26,"PA","São Sebastião da Boa Vista","city",7,0,"True",26640,1507706,26.27628,NA
2020-04-26,"PA","Tailândia","city",5,0,"True",106339,1507953,4.70194,NA
2020-04-26,"PA","Terra Alta","city",2,0,"True",11720,1507961,17.06485,NA
2020-04-26,"PA","Tomé-Açu","city",2,0,"True",63447,1508001,3.15224,NA
2020-04-26,"PA","Tracuateua","city",1,0,"True",30959,1508035,3.23008,NA
2020-04-26,"PA","Tucumã","city",1,0,"True",39602,1508084,2.52512,NA
2020-04-26,"PA","Tucuruí","city",6,0,"True",113659,1508100,5.27895,NA
2020-04-26,"PA","Vigia","city",25,1,"True",53686,1508209,46.56708,0.04
2020-04-26,"PA","Viseu","city",2,1,"True",61403,1508308,3.25717,0.5
2020-04-26,"PA","Xinguara","city",3,0,"True",44751,1508407,6.70376,NA
2020-04-26,"PA","","state",2070,114,"True",8602865,15,24.06175,0.0551
2020-04-26,"PB","Alagoa Grande","city",1,0,"True",28496,2500304,3.50926,NA
2020-04-26,"PB","Alagoa Nova","city",1,0,"True",20849,2500403,4.79639,NA
2020-04-26,"PB","Areia","city",1,0,"True",22819,2501104,4.38231,NA
2020-04-26,"PB","Barra de São Miguel","city",1,0,"True",6036,2501708,16.56726,NA
2020-04-26,"PB","Bayeux","city",15,1,"True",96880,2501807,15.48307,0.0667
2020-04-26,"PB","Bom Jesus","city",1,0,"True",2561,2502201,39.04725,NA
2020-04-26,"PB","Boqueirão","city",1,0,"True",17804,2502508,5.61672,NA
2020-04-26,"PB","Brejo do Cruz","city",1,1,"True",14122,2502805,7.08115,1
2020-04-26,"PB","Caaporã","city",1,0,"True",21828,2503001,4.58127,NA
2020-04-26,"PB","Cabedelo","city",19,2,"True",67736,2503209,28.05008,0.1053
2020-04-26,"PB","Cajazeiras","city",4,1,"True",61993,2503704,6.45234,0.25
2020-04-26,"PB","Campina Grande","city",39,2,"True",409731,2504009,9.51844,0.0513
2020-04-26,"PB","Conde","city",5,1,"True",24670,2504603,20.26753,0.2
2020-04-26,"PB","Congo","city",1,0,"True",4786,2504702,20.89427,NA
2020-04-26,"PB","Coremas","city",1,0,"True",15445,2504801,6.47459,NA
2020-04-26,"PB","Coxixola","city",1,0,"True",1921,2504850,52.05622,NA
2020-04-26,"PB","Cruz do Espírito Santo","city",2,0,"True",17319,2504900,11.54801,NA
2020-04-26,"PB","Esperança","city",1,0,"True",33007,2506004,3.02966,NA
2020-04-26,"PB","Guarabira","city",3,0,"True",58833,2506301,5.09918,NA
2020-04-26,"PB","Gurinhém","city",1,0,"True",14129,2506400,7.07764,NA
2020-04-26,"PB","Igaracy","city",1,0,"True",6117,2502607,16.34788,NA
2020-04-26,"PB","Itabaiana","city",2,0,"True",24477,2506905,8.17094,NA
2020-04-26,"PB","Itaporanga","city",0,0,"True",24692,2507002,NA,NA
2020-04-26,"PB","Itapororoca","city",3,0,"True",18664,2507101,16.07372,NA
2020-04-26,"PB","João Pessoa","city",349,28,"True",809015,2507507,43.13888,0.0802
2020-04-26,"PB","Junco do Seridó","city",3,1,"True",7150,2507804,41.95804,0.3333
2020-04-26,"PB","Marizópolis","city",1,1,"True",6617,2509156,15.11259,1
2020-04-26,"PB","Patos","city",11,2,"True",107605,2510808,10.22257,0.1818
2020-04-26,"PB","Pedras de Fogo","city",2,0,"True",28458,2511202,7.0279,NA
2020-04-26,"PB","Pombal","city",2,0,"True",32801,2512101,6.09738,NA
